"Plot Title: table4_KW_2_15_19"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 20400598, SEN S/N: 20400598, LBL: Temperature)","Intensity, Lux (LGR S/N: 20400598, SEN S/N: 20400598, LBL: Light Intensity)","Coupler Attached (LGR S/N: 20400598)","Coupler Detached (LGR S/N: 20400598)","Host Connected (LGR S/N: 20400598)","Stopped (LGR S/N: 20400598)","End Of File (LGR S/N: 20400598)"
4435,03/02/19 10:30:00 PM,13.076,0.0,,,,,
4436,03/02/19 10:35:00 PM,13.076,0.0,,,,,
4437,03/02/19 10:40:00 PM,13.076,0.0,,,,,
4438,03/02/19 10:45:00 PM,12.980,0.0,,,,,
4439,03/02/19 10:50:00 PM,12.980,0.0,,,,,
4440,03/02/19 10:55:00 PM,12.883,0.0,,,,,
4441,03/02/19 11:00:00 PM,12.883,0.0,,,,,
4442,03/02/19 11:05:00 PM,12.883,0.0,,,,,
4443,03/02/19 11:10:00 PM,12.883,0.0,,,,,
4444,03/02/19 11:15:00 PM,12.787,0.0,,,,,
4445,03/02/19 11:20:00 PM,12.787,0.0,,,,,
4446,03/02/19 11:25:00 PM,12.787,0.0,,,,,
4447,03/02/19 11:30:00 PM,12.787,0.0,,,,,
4448,03/02/19 11:35:00 PM,12.787,0.0,,,,,
4449,03/02/19 11:40:00 PM,12.690,0.0,,,,,
4450,03/02/19 11:45:00 PM,12.690,0.0,,,,,
4451,03/02/19 11:50:00 PM,12.594,0.0,,,,,
4452,03/02/19 11:55:00 PM,12.497,0.0,,,,,
4453,03/03/19 12:00:00 AM,12.497,0.0,,,,,
4454,03/03/19 12:05:00 AM,12.497,0.0,,,,,
4455,03/03/19 12:10:00 AM,12.497,0.0,,,,,
4456,03/03/19 12:15:00 AM,12.497,0.0,,,,,
4457,03/03/19 12:20:00 AM,12.497,0.0,,,,,
4458,03/03/19 12:25:00 AM,12.401,0.0,,,,,
4459,03/03/19 12:30:00 AM,12.401,0.0,,,,,
4460,03/03/19 12:35:00 AM,12.304,0.0,,,,,
4461,03/03/19 12:40:00 AM,12.304,0.0,,,,,
4462,03/03/19 12:45:00 AM,12.304,0.0,,,,,
4463,03/03/19 12:50:00 AM,12.304,0.0,,,,,
4464,03/03/19 12:55:00 AM,12.304,0.0,,,,,
4465,03/03/19 01:00:00 AM,12.304,0.0,,,,,
4466,03/03/19 01:05:00 AM,12.304,0.0,,,,,
4467,03/03/19 01:10:00 AM,12.304,0.0,,,,,
4468,03/03/19 01:15:00 AM,12.207,0.0,,,,,
4469,03/03/19 01:20:00 AM,12.207,0.0,,,,,
4470,03/03/19 01:25:00 AM,12.207,0.0,,,,,
4471,03/03/19 01:30:00 AM,12.207,0.0,,,,,
4472,03/03/19 01:35:00 AM,12.207,0.0,,,,,
4473,03/03/19 01:40:00 AM,12.207,0.0,,,,,
4474,03/03/19 01:45:00 AM,12.207,0.0,,,,,
4475,03/03/19 01:50:00 AM,12.207,0.0,,,,,
4476,03/03/19 01:55:00 AM,12.207,0.0,,,,,
4477,03/03/19 02:00:00 AM,12.207,0.0,,,,,
4478,03/03/19 02:05:00 AM,12.110,0.0,,,,,
4479,03/03/19 02:10:00 AM,12.013,0.0,,,,,
4480,03/03/19 02:15:00 AM,12.013,0.0,,,,,
4481,03/03/19 02:20:00 AM,12.013,0.0,,,,,
4482,03/03/19 02:25:00 AM,12.013,0.0,,,,,
4483,03/03/19 02:30:00 AM,12.013,0.0,,,,,
4484,03/03/19 02:35:00 AM,12.013,0.0,,,,,
4485,03/03/19 02:40:00 AM,11.916,0.0,,,,,
4486,03/03/19 02:45:00 AM,11.819,0.0,,,,,
4487,03/03/19 02:50:00 AM,11.722,0.0,,,,,
4488,03/03/19 02:55:00 AM,11.528,0.0,,,,,
4489,03/03/19 03:00:00 AM,11.528,0.0,,,,,
4490,03/03/19 03:05:00 AM,11.722,0.0,,,,,
4491,03/03/19 03:10:00 AM,11.819,0.0,,,,,
4492,03/03/19 03:15:00 AM,11.819,0.0,,,,,
4493,03/03/19 03:20:00 AM,11.819,0.0,,,,,
4494,03/03/19 03:25:00 AM,11.722,0.0,,,,,
4495,03/03/19 03:30:00 AM,11.722,0.0,,,,,
4496,03/03/19 03:35:00 AM,11.722,0.0,,,,,
4497,03/03/19 03:40:00 AM,11.625,0.0,,,,,
4498,03/03/19 03:45:00 AM,11.625,0.0,,,,,
4499,03/03/19 03:50:00 AM,11.625,0.0,,,,,
4500,03/03/19 03:55:00 AM,11.528,0.0,,,,,
4501,03/03/19 04:00:00 AM,11.528,0.0,,,,,
4502,03/03/19 04:05:00 AM,11.528,0.0,,,,,
4503,03/03/19 04:10:00 AM,11.528,0.0,,,,,
4504,03/03/19 04:15:00 AM,11.528,0.0,,,,,
4505,03/03/19 04:20:00 AM,11.528,0.0,,,,,
4506,03/03/19 04:25:00 AM,11.528,0.0,,,,,
4507,03/03/19 04:30:00 AM,11.528,0.0,,,,,
4508,03/03/19 04:35:00 AM,11.431,0.0,,,,,
4509,03/03/19 04:40:00 AM,11.431,0.0,,,,,
4510,03/03/19 04:45:00 AM,11.431,0.0,,,,,
4511,03/03/19 04:50:00 AM,11.334,0.0,,,,,
4512,03/03/19 04:55:00 AM,11.334,0.0,,,,,
4513,03/03/19 05:00:00 AM,11.431,0.0,,,,,
4514,03/03/19 05:05:00 AM,11.431,0.0,,,,,
4515,03/03/19 05:10:00 AM,11.431,0.0,,,,,
4516,03/03/19 05:15:00 AM,11.431,0.0,,,,,
4517,03/03/19 05:20:00 AM,11.431,0.0,,,,,
4518,03/03/19 05:25:00 AM,11.334,0.0,,,,,
4519,03/03/19 05:30:00 AM,11.139,0.0,,,,,
4520,03/03/19 05:35:00 AM,10.944,0.0,,,,,
4521,03/03/19 05:40:00 AM,10.846,0.0,,,,,
4522,03/03/19 05:45:00 AM,10.846,0.0,,,,,
4523,03/03/19 05:50:00 AM,11.041,0.0,,,,,
4524,03/03/19 05:55:00 AM,11.139,0.0,,,,,
4525,03/03/19 06:00:00 AM,11.139,21.5,,,,,
4526,03/03/19 06:05:00 AM,11.139,64.6,,,,,
4527,03/03/19 06:10:00 AM,11.139,107.6,,,,,
4528,03/03/19 06:15:00 AM,11.139,172.2,,,,,
4529,03/03/19 06:20:00 AM,11.236,333.7,,,,,
4530,03/03/19 06:25:00 AM,11.236,419.8,,,,,
4531,03/03/19 06:30:00 AM,11.236,581.3,,,,,
4532,03/03/19 06:35:00 AM,11.236,1001.0,,,,,
4533,03/03/19 06:40:00 AM,11.334,1980.6,,,,,
4534,03/03/19 06:45:00 AM,11.431,2497.2,,,,,
4535,03/03/19 06:50:00 AM,11.528,3272.2,,,,,
4536,03/03/19 06:55:00 AM,11.528,2755.6,,,,,
4537,03/03/19 07:00:00 AM,11.528,2927.8,,,,,
4538,03/03/19 07:05:00 AM,11.625,4305.6,,,,,
4539,03/03/19 07:10:00 AM,11.819,5511.1,,,,,
4540,03/03/19 07:15:00 AM,11.916,7233.4,,,,,
4541,03/03/19 07:20:00 AM,12.207,12400.1,,,,,
4542,03/03/19 07:25:00 AM,12.787,15844.5,,,,,
4543,03/03/19 07:30:00 AM,13.558,27555.7,,,,,
4544,03/03/19 07:35:00 AM,14.613,26178.0,,,,,
4545,03/03/19 07:40:00 AM,14.613,23422.4,,,,,
4546,03/03/19 07:45:00 AM,14.613,24800.2,,,,,
4547,03/03/19 07:50:00 AM,14.517,17911.2,,,,,
4548,03/03/19 07:55:00 AM,14.230,16533.4,,,,,
4549,03/03/19 08:00:00 AM,14.038,16533.4,,,,,
4550,03/03/19 08:05:00 AM,14.134,17911.2,,,,,
4551,03/03/19 08:10:00 AM,14.134,17911.2,,,,,
4552,03/03/19 08:15:00 AM,14.038,20666.8,,,,,
4553,03/03/19 08:20:00 AM,13.942,22044.6,,,,,
4554,03/03/19 08:25:00 AM,14.517,30311.3,,,,,
4555,03/03/19 08:30:00 AM,15.378,37200.2,,,,,
4556,03/03/19 08:35:00 AM,15.664,38578.0,,,,,
4557,03/03/19 08:40:00 AM,15.760,31689.1,,,,,
4558,03/03/19 08:45:00 AM,15.760,31689.1,,,,,
4559,03/03/19 08:50:00 AM,17.665,30311.3,,,,,
4560,03/03/19 08:55:00 AM,20.615,68889.3,,,,,
4561,03/03/19 09:00:00 AM,23.196,63378.2,,,,,
4562,03/03/19 09:05:00 AM,18.616,39955.8,,,,,
4563,03/03/19 09:10:00 AM,18.045,46844.8,,,,,
4564,03/03/19 09:15:00 AM,17.855,49600.3,,,,,
4565,03/03/19 09:20:00 AM,18.331,49600.3,,,,,
4566,03/03/19 09:25:00 AM,18.996,19289.0,,,,,
4567,03/03/19 09:30:00 AM,15.282,16533.4,,,,,
4568,03/03/19 09:35:00 AM,15.569,22044.6,,,,,
4569,03/03/19 09:40:00 AM,14.804,18600.1,,,,,
4570,03/03/19 09:45:00 AM,14.996,26178.0,,,,,
4571,03/03/19 09:50:00 AM,20.329,57867.0,,,,,
4572,03/03/19 09:55:00 AM,17.379,42711.4,,,,,
4573,03/03/19 10:00:00 AM,17.094,38578.0,,,,,
4574,03/03/19 10:05:00 AM,16.237,26178.0,,,,,
4575,03/03/19 10:10:00 AM,15.473,26178.0,,,,,
4576,03/03/19 10:15:00 AM,16.332,55111.5,,,,,
4577,03/03/19 10:20:00 AM,17.475,52355.9,,,,,
4578,03/03/19 10:25:00 AM,17.950,55111.5,,,,,
4579,03/03/19 10:30:00 AM,18.045,38578.0,,,,,
4580,03/03/19 10:35:00 AM,17.665,77156.1,,,,,
4581,03/03/19 10:40:00 AM,21.091,38578.0,,,,,
4582,03/03/19 10:45:00 AM,19.187,44089.2,,,,,
4583,03/03/19 10:50:00 AM,17.760,33066.9,,,,,
4584,03/03/19 10:55:00 AM,17.760,55111.5,,,,,
4585,03/03/19 11:00:00 AM,19.567,57867.0,,,,,
4586,03/03/19 11:05:00 AM,19.377,41333.6,,,,,
4587,03/03/19 11:10:00 AM,18.996,44089.2,,,,,
4588,03/03/19 11:15:00 AM,18.426,42711.4,,,,,
4589,03/03/19 11:20:00 AM,17.760,38578.0,,,,,
4590,03/03/19 11:25:00 AM,18.426,66133.8,,,,,
4591,03/03/19 11:30:00 AM,19.948,66133.8,,,,,
4592,03/03/19 11:35:00 AM,20.901,60622.6,,,,,
4593,03/03/19 11:40:00 AM,20.043,55111.5,,,,,
4594,03/03/19 11:45:00 AM,18.711,42711.4,,,,,
4595,03/03/19 11:50:00 AM,18.426,49600.3,,,,,
4596,03/03/19 11:55:00 AM,19.092,60622.6,,,,,
4597,03/03/19 12:00:00 PM,19.377,52355.9,,,,,
4598,03/03/19 12:05:00 PM,19.567,74400.5,,,,,
4599,03/03/19 12:10:00 PM,25.222,242490.5,,,,,
4600,03/03/19 12:15:00 PM,28.258,110223.0,,,,,
4601,03/03/19 12:20:00 PM,29.752,231468.2,,,,,
4602,03/03/19 12:25:00 PM,25.513,46844.8,,,,,
4603,03/03/19 12:30:00 PM,20.805,46844.8,,,,,
4604,03/03/19 12:35:00 PM,19.758,55111.5,,,,,
4605,03/03/19 12:40:00 PM,22.621,126756.4,,,,,
4606,03/03/19 12:45:00 PM,27.764,110223.0,,,,,
4607,03/03/19 12:50:00 PM,27.468,66133.8,,,,,
4608,03/03/19 12:55:00 PM,27.764,209423.6,,,,,
4609,03/03/19 01:00:00 PM,23.581,55111.5,,,,,
4610,03/03/19 01:05:00 PM,24.255,57867.0,,,,,
4611,03/03/19 01:10:00 PM,25.222,99200.7,,,,,
4612,03/03/19 01:15:00 PM,22.429,104711.8,,,,,
4613,03/03/19 01:20:00 PM,21.091,55111.5,,,,,
4614,03/03/19 01:25:00 PM,20.234,41333.6,,,,,
4615,03/03/19 01:30:00 PM,17.855,22044.6,,,,,
4616,03/03/19 01:35:00 PM,17.475,44089.2,,,,,
4617,03/03/19 01:40:00 PM,19.662,79911.6,,,,,
4618,03/03/19 01:45:00 PM,20.138,44089.2,,,,,
4619,03/03/19 01:50:00 PM,22.238,126756.4,,,,,
4620,03/03/19 01:55:00 PM,21.091,60622.6,,,,,
4621,03/03/19 02:00:00 PM,20.805,49600.3,,,,,
4622,03/03/19 02:05:00 PM,19.472,44089.2,,,,,
4623,03/03/19 02:10:00 PM,18.521,57867.0,,,,,
4624,03/03/19 02:15:00 PM,21.664,115734.1,,,,,
4625,03/03/19 02:20:00 PM,23.388,68889.3,,,,,
4626,03/03/19 02:25:00 PM,21.855,38578.0,,,,,
4627,03/03/19 02:30:00 PM,19.853,46844.8,,,,,
4628,03/03/19 02:35:00 PM,18.331,26178.0,,,,,
4629,03/03/19 02:40:00 PM,16.903,22044.6,,,,,
4630,03/03/19 02:45:00 PM,16.427,22044.6,,,,,
4631,03/03/19 02:50:00 PM,16.332,15155.7,,,,,
4632,03/03/19 02:55:00 PM,15.664,10333.4,,,,,
4633,03/03/19 03:00:00 PM,15.282,17911.2,,,,,
4634,03/03/19 03:05:00 PM,15.569,17222.3,,,,,
4635,03/03/19 03:10:00 PM,15.187,7577.8,,,,,
4636,03/03/19 03:15:00 PM,14.709,17222.3,,,,,
4637,03/03/19 03:20:00 PM,14.613,12400.1,,,,,
4638,03/03/19 03:25:00 PM,14.325,14466.8,,,,,
4639,03/03/19 03:30:00 PM,13.942,4305.6,,,,,
4640,03/03/19 03:35:00 PM,14.325,13089.0,,,,,
4641,03/03/19 03:40:00 PM,14.517,15155.7,,,,,
4642,03/03/19 03:45:00 PM,14.709,8611.2,,,,,
4643,03/03/19 03:50:00 PM,14.421,8611.2,,,,,
4644,03/03/19 03:55:00 PM,14.230,9300.1,,,,,
4645,03/03/19 04:00:00 PM,14.038,7233.4,,,,,
4646,03/03/19 04:05:00 PM,13.654,3788.9,,,,,
4647,03/03/19 04:10:00 PM,13.269,4305.6,,,,,
4648,03/03/19 04:15:00 PM,13.076,4822.3,,,,,
4649,03/03/19 04:20:00 PM,12.980,5166.7,,,,,
4650,03/03/19 04:25:00 PM,12.883,4477.8,,,,,
4651,03/03/19 04:30:00 PM,12.883,6544.5,,,,,
4652,03/03/19 04:35:00 PM,12.980,7233.4,,,,,
4653,03/03/19 04:40:00 PM,13.076,5338.9,,,,,
4654,03/03/19 04:45:00 PM,12.787,2755.6,,,,,
4655,03/03/19 04:50:00 PM,12.497,2669.5,,,,,
4656,03/03/19 04:55:00 PM,12.304,2669.5,,,,,
4657,03/03/19 05:00:00 PM,12.207,2325.0,,,,,
4658,03/03/19 05:05:00 PM,12.013,1722.2,,,,,
4659,03/03/19 05:10:00 PM,11.916,1184.0,,,,,
4660,03/03/19 05:15:00 PM,11.819,1119.5,,,,,
4661,03/03/19 05:20:00 PM,11.722,2066.7,,,,,
4662,03/03/19 05:25:00 PM,11.722,2927.8,,,,,
4663,03/03/19 05:30:00 PM,11.722,1722.2,,,,,
4664,03/03/19 05:35:00 PM,11.528,1130.2,,,,,
4665,03/03/19 05:40:00 PM,11.528,958.0,,,,,
4666,03/03/19 05:45:00 PM,11.431,366.0,,,,,
4667,03/03/19 05:50:00 PM,11.334,204.5,,,,,
4668,03/03/19 05:55:00 PM,11.041,107.6,,,,,
4669,03/03/19 06:00:00 PM,10.846,32.3,,,,,
4670,03/03/19 06:05:00 PM,10.944,0.0,,,,,
4671,03/03/19 06:10:00 PM,11.041,0.0,,,,,
4672,03/03/19 06:15:00 PM,11.041,0.0,,,,,
4673,03/03/19 06:20:00 PM,11.139,0.0,,,,,
4674,03/03/19 06:25:00 PM,11.139,0.0,,,,,
4675,03/03/19 06:30:00 PM,11.139,0.0,,,,,
4676,03/03/19 06:35:00 PM,11.041,0.0,,,,,
4677,03/03/19 06:40:00 PM,11.041,0.0,,,,,
4678,03/03/19 06:45:00 PM,11.041,0.0,,,,,
4679,03/03/19 06:50:00 PM,10.944,0.0,,,,,
4680,03/03/19 06:55:00 PM,10.944,0.0,,,,,
4681,03/03/19 07:00:00 PM,10.944,0.0,,,,,
4682,03/03/19 07:05:00 PM,10.944,0.0,,,,,
4683,03/03/19 07:10:00 PM,10.944,0.0,,,,,
4684,03/03/19 07:15:00 PM,10.944,0.0,,,,,
4685,03/03/19 07:20:00 PM,10.944,0.0,,,,,
4686,03/03/19 07:25:00 PM,10.944,0.0,,,,,
4687,03/03/19 07:30:00 PM,10.846,0.0,,,,,
4688,03/03/19 07:35:00 PM,10.846,0.0,,,,,
4689,03/03/19 07:40:00 PM,10.846,0.0,,,,,
4690,03/03/19 07:45:00 PM,10.846,0.0,,,,,
4691,03/03/19 07:50:00 PM,10.846,0.0,,,,,
4692,03/03/19 07:55:00 PM,10.846,0.0,,,,,
4693,03/03/19 08:00:00 PM,10.846,0.0,,,,,
4694,03/03/19 08:05:00 PM,10.748,0.0,,,,,
4695,03/03/19 08:10:00 PM,10.748,0.0,,,,,
4696,03/03/19 08:15:00 PM,10.748,0.0,,,,,
4697,03/03/19 08:20:00 PM,10.651,0.0,,,,,
4698,03/03/19 08:25:00 PM,10.651,0.0,,,,,
4699,03/03/19 08:30:00 PM,10.553,0.0,,,,,
4700,03/03/19 08:35:00 PM,10.553,0.0,,,,,
4701,03/03/19 08:40:00 PM,10.651,0.0,,,,,
4702,03/03/19 08:45:00 PM,10.651,0.0,,,,,
4703,03/03/19 08:50:00 PM,10.651,0.0,,,,,
4704,03/03/19 08:55:00 PM,10.553,0.0,,,,,
4705,03/03/19 09:00:00 PM,10.455,0.0,,,,,
4706,03/03/19 09:05:00 PM,10.455,0.0,,,,,
4707,03/03/19 09:10:00 PM,10.357,0.0,,,,,
4708,03/03/19 09:15:00 PM,10.259,0.0,,,,,
4709,03/03/19 09:20:00 PM,10.161,0.0,,,,,
4710,03/03/19 09:25:00 PM,9.965,0.0,,,,,
4711,03/03/19 09:30:00 PM,9.965,0.0,,,,,
4712,03/03/19 09:35:00 PM,10.063,0.0,,,,,
4713,03/03/19 09:40:00 PM,10.161,0.0,,,,,
4714,03/03/19 09:45:00 PM,10.063,0.0,,,,,
4715,03/03/19 09:50:00 PM,9.768,0.0,,,,,
4716,03/03/19 09:55:00 PM,9.768,0.0,,,,,
4717,03/03/19 10:00:00 PM,9.669,0.0,,,,,
4718,03/03/19 10:05:00 PM,9.768,0.0,,,,,
4719,03/03/19 10:10:00 PM,9.669,0.0,,,,,
4720,03/03/19 10:15:00 PM,9.768,0.0,,,,,
4721,03/03/19 10:20:00 PM,9.965,0.0,,,,,
4722,03/03/19 10:25:00 PM,10.063,0.0,,,,,
4723,03/03/19 10:30:00 PM,10.063,0.0,,,,,
4724,03/03/19 10:35:00 PM,10.063,0.0,,,,,
4725,03/03/19 10:40:00 PM,9.965,0.0,,,,,
4726,03/03/19 10:45:00 PM,9.965,0.0,,,,,
4727,03/03/19 10:50:00 PM,10.063,0.0,,,,,
4728,03/03/19 10:55:00 PM,9.866,0.0,,,,,
4729,03/03/19 11:00:00 PM,9.965,0.0,,,,,
4730,03/03/19 11:05:00 PM,10.063,0.0,,,,,
4731,03/03/19 11:10:00 PM,10.161,0.0,,,,,
4732,03/03/19 11:15:00 PM,10.259,0.0,,,,,
4733,03/03/19 11:20:00 PM,10.161,0.0,,,,,
4734,03/03/19 11:25:00 PM,10.063,0.0,,,,,
4735,03/03/19 11:30:00 PM,9.768,0.0,,,,,
4736,03/03/19 11:35:00 PM,9.669,0.0,,,,,
4737,03/03/19 11:40:00 PM,9.866,0.0,,,,,
4738,03/03/19 11:45:00 PM,9.965,0.0,,,,,
4739,03/03/19 11:50:00 PM,10.063,0.0,,,,,
4740,03/03/19 11:55:00 PM,10.161,0.0,,,,,
4741,03/04/19 12:00:00 AM,10.161,0.0,,,,,
4742,03/04/19 12:05:00 AM,10.161,0.0,,,,,
4743,03/04/19 12:10:00 AM,10.063,0.0,,,,,
4744,03/04/19 12:15:00 AM,10.161,0.0,,,,,
4745,03/04/19 12:20:00 AM,10.161,0.0,,,,,
4746,03/04/19 12:25:00 AM,10.063,0.0,,,,,
4747,03/04/19 12:30:00 AM,10.063,0.0,,,,,
4748,03/04/19 12:35:00 AM,10.161,0.0,,,,,
4749,03/04/19 12:40:00 AM,10.161,0.0,,,,,
4750,03/04/19 12:45:00 AM,10.161,0.0,,,,,
4751,03/04/19 12:50:00 AM,10.063,0.0,,,,,
4752,03/04/19 12:55:00 AM,10.161,0.0,,,,,
4753,03/04/19 01:00:00 AM,10.161,0.0,,,,,
4754,03/04/19 01:05:00 AM,10.161,0.0,,,,,
4755,03/04/19 01:10:00 AM,10.063,0.0,,,,,
4756,03/04/19 01:15:00 AM,9.965,0.0,,,,,
4757,03/04/19 01:20:00 AM,9.866,0.0,,,,,
4758,03/04/19 01:25:00 AM,9.866,0.0,,,,,
4759,03/04/19 01:30:00 AM,9.965,0.0,,,,,
4760,03/04/19 01:35:00 AM,10.063,0.0,,,,,
4761,03/04/19 01:40:00 AM,10.063,0.0,,,,,
4762,03/04/19 01:45:00 AM,9.965,0.0,,,,,
4763,03/04/19 01:50:00 AM,9.669,0.0,,,,,
4764,03/04/19 01:55:00 AM,9.866,0.0,,,,,
4765,03/04/19 02:00:00 AM,10.063,0.0,,,,,
4766,03/04/19 02:05:00 AM,10.063,0.0,,,,,
4767,03/04/19 02:10:00 AM,10.063,0.0,,,,,
4768,03/04/19 02:15:00 AM,10.063,0.0,,,,,
4769,03/04/19 02:20:00 AM,10.161,0.0,,,,,
4770,03/04/19 02:25:00 AM,10.063,0.0,,,,,
4771,03/04/19 02:30:00 AM,10.063,0.0,,,,,
4772,03/04/19 02:35:00 AM,10.259,0.0,,,,,
4773,03/04/19 02:40:00 AM,10.357,0.0,,,,,
4774,03/04/19 02:45:00 AM,10.357,0.0,,,,,
4775,03/04/19 02:50:00 AM,10.455,0.0,,,,,
4776,03/04/19 02:55:00 AM,10.455,0.0,,,,,
4777,03/04/19 03:00:00 AM,10.357,0.0,,,,,
4778,03/04/19 03:05:00 AM,10.357,0.0,,,,,
4779,03/04/19 03:10:00 AM,10.357,0.0,,,,,
4780,03/04/19 03:15:00 AM,10.357,0.0,,,,,
4781,03/04/19 03:20:00 AM,10.357,0.0,,,,,
4782,03/04/19 03:25:00 AM,10.357,0.0,,,,,
4783,03/04/19 03:30:00 AM,10.161,0.0,,,,,
4784,03/04/19 03:35:00 AM,10.161,0.0,,,,,
4785,03/04/19 03:40:00 AM,10.161,0.0,,,,,
4786,03/04/19 03:45:00 AM,10.161,0.0,,,,,
4787,03/04/19 03:50:00 AM,10.161,0.0,,,,,
4788,03/04/19 03:55:00 AM,10.063,0.0,,,,,
4789,03/04/19 04:00:00 AM,10.161,0.0,,,,,
4790,03/04/19 04:05:00 AM,10.259,0.0,,,,,
4791,03/04/19 04:10:00 AM,10.161,0.0,,,,,
4792,03/04/19 04:15:00 AM,10.161,0.0,,,,,
4793,03/04/19 04:20:00 AM,10.161,0.0,,,,,
4794,03/04/19 04:25:00 AM,10.063,0.0,,,,,
4795,03/04/19 04:30:00 AM,9.965,0.0,,,,,
4796,03/04/19 04:35:00 AM,9.866,0.0,,,,,
4797,03/04/19 04:40:00 AM,9.965,0.0,,,,,
4798,03/04/19 04:45:00 AM,9.965,0.0,,,,,
4799,03/04/19 04:50:00 AM,9.965,0.0,,,,,
4800,03/04/19 04:55:00 AM,10.063,0.0,,,,,
4801,03/04/19 05:00:00 AM,10.063,0.0,,,,,
4802,03/04/19 05:05:00 AM,10.063,0.0,,,,,
4803,03/04/19 05:10:00 AM,10.063,0.0,,,,,
4804,03/04/19 05:15:00 AM,9.965,0.0,,,,,
4805,03/04/19 05:20:00 AM,9.866,0.0,,,,,
4806,03/04/19 05:25:00 AM,9.866,0.0,,,,,
4807,03/04/19 05:30:00 AM,9.768,0.0,,,,,
4808,03/04/19 05:35:00 AM,9.669,0.0,,,,,
4809,03/04/19 05:40:00 AM,9.571,0.0,,,,,
4810,03/04/19 05:45:00 AM,9.571,0.0,,,,,
4811,03/04/19 05:50:00 AM,9.571,0.0,,,,,
4812,03/04/19 05:55:00 AM,9.571,0.0,,,,,
4813,03/04/19 06:00:00 AM,9.571,10.8,,,,,
4814,03/04/19 06:05:00 AM,9.472,53.8,,,,,
4815,03/04/19 06:10:00 AM,9.373,129.2,,,,,
4816,03/04/19 06:15:00 AM,9.275,236.8,,,,,
4817,03/04/19 06:20:00 AM,9.373,398.3,,,,,
4818,03/04/19 06:25:00 AM,9.373,764.2,,,,,
4819,03/04/19 06:30:00 AM,9.275,1184.0,,,,,
4820,03/04/19 06:35:00 AM,9.275,2238.9,,,,,
4821,03/04/19 06:40:00 AM,9.275,2927.8,,,,,
4822,03/04/19 06:45:00 AM,9.472,5338.9,,,,,
4823,03/04/19 06:50:00 AM,9.669,5338.9,,,,,
4824,03/04/19 06:55:00 AM,9.768,5338.9,,,,,
4825,03/04/19 07:00:00 AM,9.669,5511.1,,,,,
4826,03/04/19 07:05:00 AM,9.373,4650.0,,,,,
4827,03/04/19 07:10:00 AM,9.275,5166.7,,,,,
4828,03/04/19 07:15:00 AM,9.176,6200.0,,,,,
4829,03/04/19 07:20:00 AM,9.275,6544.5,,,,,
4830,03/04/19 07:25:00 AM,9.768,6544.5,,,,,
4831,03/04/19 07:30:00 AM,10.161,7233.4,,,,,
4832,03/04/19 07:35:00 AM,10.553,10333.4,,,,,
4833,03/04/19 07:40:00 AM,10.846,8611.2,,,,,
4834,03/04/19 07:45:00 AM,10.846,9644.5,,,,,
4835,03/04/19 07:50:00 AM,11.041,9300.1,,,,,
4836,03/04/19 07:55:00 AM,14.517,16533.4,,,,,
4837,03/04/19 08:00:00 AM,16.618,17222.3,,,,,
4838,03/04/19 08:05:00 AM,17.855,20666.8,,,,,
4839,03/04/19 08:10:00 AM,19.282,22044.6,,,,,
4840,03/04/19 08:15:00 AM,19.948,26178.0,,,,,
4841,03/04/19 08:20:00 AM,21.664,34444.7,,,,,
4842,03/04/19 08:25:00 AM,23.100,44089.2,,,,,
4843,03/04/19 08:30:00 AM,23.388,49600.3,,,,,
4844,03/04/19 08:35:00 AM,23.196,52355.9,,,,,
4845,03/04/19 08:40:00 AM,19.662,44089.2,,,,,
4846,03/04/19 08:45:00 AM,19.377,44089.2,,,,,
4847,03/04/19 08:50:00 AM,19.187,38578.0,,,,,
4848,03/04/19 08:55:00 AM,20.329,33066.9,,,,,
4849,03/04/19 09:00:00 AM,22.046,44089.2,,,,,
4850,03/04/19 09:05:00 AM,25.319,57867.0,,,,,
4851,03/04/19 09:10:00 AM,25.416,57867.0,,,,,
4852,03/04/19 09:15:00 AM,23.292,34444.7,,,,,
4853,03/04/19 09:20:00 AM,23.677,52355.9,,,,,
4854,03/04/19 09:25:00 AM,23.773,55111.5,,,,,
4855,03/04/19 09:30:00 AM,25.222,77156.1,,,,,
4856,03/04/19 09:35:00 AM,28.357,88178.4,,,,,
4857,03/04/19 09:40:00 AM,29.152,79911.6,,,,,
4858,03/04/19 09:45:00 AM,22.908,37200.2,,,,,
4859,03/04/19 09:50:00 AM,18.901,37200.2,,,,,
4860,03/04/19 09:55:00 AM,18.045,38578.0,,,,,
4861,03/04/19 10:00:00 AM,18.236,39955.8,,,,,
4862,03/04/19 10:05:00 AM,20.805,60622.6,,,,,
4863,03/04/19 10:10:00 AM,24.351,77156.1,,,,,
4864,03/04/19 10:15:00 AM,26.292,88178.4,,,,,
4865,03/04/19 10:20:00 AM,28.258,77156.1,,,,,
4866,03/04/19 10:25:00 AM,27.468,104711.8,,,,,
4867,03/04/19 10:30:00 AM,28.258,110223.0,,,,,
4868,03/04/19 10:35:00 AM,26.683,126756.4,,,,,
4869,03/04/19 10:40:00 AM,30.659,121245.2,,,,,
4870,03/04/19 10:45:00 AM,30.760,82667.2,,,,,
4871,03/04/19 10:50:00 AM,29.552,121245.2,,,,,
4872,03/04/19 10:55:00 AM,30.457,121245.2,,,,,
